6.57000000000000E-0001,-2.45545000000000E+0000,-2.80000000000000E+0000,-5.82680000000000E+0000,-8.24000000000000E-0001,-1.82101000000000E+0000,-5.00280000000000E+0000,2.90000000000000E+0002
6.88000000000000E-0001,-2.61087000000000E+0000,-3.31000000000000E+0000,-6.03140000000000E+0000,-1.28000000000000E-0001,-1.87066000000000E+0000,-5.90340000000000E+0000,2.89000000000000E+0002
7.04000000000000E-0001,-2.59040000000000E+0000,-2.80000000000000E+0000,-6.06660000000000E+0000,2.20000000000000E-0001,-1.92687000000000E+0000,-6.28660000000000E+0000,2.90000000000000E+0002
7.19000000000000E-0001,-2.55538000000000E+0000,-2.29000000000000E+0000,-6.08310000000000E+0000,4.60000000000000E-0002,-1.97890000000000E+0000,-6.12910000000000E+0000,2.91000000000000E+0002
7.35000000000000E-0001,-2.43244000000000E+0000,-2.80000000000000E+0000,-6.01270000000000E+0000,2.20000000000000E-0001,-2.03195000000000E+0000,-6.23270000000000E+0000,2.90000000000000E+0002
7.35000000000000E-0001,-2.35726000000000E+0000,-2.80000000000000E+0000,-6.01270000000000E+0000,1.43800000000000E+0000,-2.10785000000000E+0000,-7.45070000000000E+0000,2.90000000000000E+0002
7.50000000000000E-0001,-2.26471000000000E+0000,-2.29000000000000E+0000,-5.97970000000000E+0000,7.42000000000000E-0001,-2.16799000000000E+0000,-6.72170000000000E+0000,2.91000000000000E+0002
7.82000000000000E-0001,-2.29972000000000E+0000,-2.29000000000000E+0000,-6.08530000000000E+0000,1.26400000000000E+0000,-2.23926000000000E+0000,-7.34930000000000E+0000,2.91000000000000E+0002
7.97000000000000E-0001,-2.45579000000000E+0000,-2.80000000000000E+0000,-6.26680000000000E+0000,-1.17200000000000E+0000,-2.26494000000000E+0000,-5.09480000000000E+0000,2.90000000000000E+0002
8.13000000000000E-0001,-2.42783000000000E+0000,-2.80000000000000E+0000,-6.28440000000000E+0000,-1.28000000000000E-0001,-2.31093000000000E+0000,-6.15640000000000E+0000,2.90000000000000E+0002
8.29000000000000E-0001,-2.37339000000000E+0000,-2.80000000000000E+0000,-6.30200000000000E+0000,1.26400000000000E+0000,-2.38368000000000E+0000,-7.56600000000000E+0000,2.90000000000000E+0002
8.44000000000000E-0001,-2.26700000000000E+0000,-2.80000000000000E+0000,-6.26900000000000E+0000,1.43800000000000E+0000,-2.45778000000000E+0000,-7.70700000000000E+0000,2.90000000000000E+0002
8.60000000000000E-0001,-2.22581000000000E+0000,-2.80000000000000E+0000,-6.28660000000000E+0000,7.42000000000000E-0001,-2.51714000000000E+0000,-7.02860000000000E+0000,2.90000000000000E+0002
8.75000000000000E-0001,-2.10079000000000E+0000,-2.80000000000000E+0000,-6.20410000000000E+0000,4.60000000000000E-0002,-2.56007000000000E+0000,-6.25010000000000E+0000,2.90000000000000E+0002
8.75000000000000E-0001,-2.04219000000000E+0000,-2.80000000000000E+0000,-6.20410000000000E+0000,9.16000000000000E-0001,-2.61924000000000E+0000,-7.12010000000000E+0000,2.90000000000000E+0002
9.07000000000000E-0001,-2.08491000000000E+0000,-2.29000000000000E+0000,-6.30970000000000E+0000,1.09000000000000E+0000,-2.68274000000000E+0000,-7.39970000000000E+0000,2.91000000000000E+0002
9.22000000000000E-0001,-2.05970000000000E+0000,-2.80000000000000E+0000,-6.32620000000000E+0000,4.60000000000000E-0002,-2.72485000000000E+0000,-6.37220000000000E+0000,2.90000000000000E+0002
9.38000000000000E-0001,-2.06755000000000E+0000,-3.31000000000000E+0000,-6.39660000000000E+0000,1.09000000000000E+0000,-2.78800000000000E+0000,-7.48660000000000E+0000,2.89000000000000E+0002
9.54000000000000E-0001,-2.06138000000000E+0000,-2.80000000000000E+0000,-6.44940000000000E+0000,9.16000000000000E-0001,-2.84755000000000E+0000,-7.36540000000000E+0000,2.90000000000000E+0002
9.54000000000000E-0001,-2.01707000000000E+0000,-2.29000000000000E+0000,-6.44940000000000E+0000,2.20000000000000E-0001,-2.89229000000000E+0000,-6.66940000000000E+0000,2.91000000000000E+0002
9.85000000000000E-0001,-2.30124000000000E+0000,-2.29000000000000E+0000,-6.79040000000000E+0000,5.68000000000000E-0001,-2.94967000000000E+0000,-7.35840000000000E+0000,2.91000000000000E+0002
1.00000000000000E+0000,-2.25227000000000E+0000,-2.80000000000000E+0000,-6.79040000000000E+0000,2.20000000000000E-0001,-2.99912000000000E+0000,-7.01040000000000E+0000,2.90000000000000E+0002
1.00000000000000E+0000,-2.22452000000000E+0000,-2.80000000000000E+0000,-6.79040000000000E+0000,-8.24000000000000E-0001,-3.02713000000000E+0000,-5.96640000000000E+0000,2.90000000000000E+0002
1.03200000000000E+0000,-2.31511000000000E+0000,-2.80000000000000E+0000,-6.93120000000000E+0000,2.20000000000000E-0001,-3.07783000000000E+0000,-7.15120000000000E+0000,2.90000000000000E+0002
1.04700000000000E+0000,-2.38517000000000E+0000,-2.29000000000000E+0000,-7.06320000000000E+0000,7.42000000000000E-0001,-3.14038000000000E+0000,-7.80520000000000E+0000,2.91000000000000E+0002
1.06300000000000E+0000,-2.49327000000000E+0000,-2.29000000000000E+0000,-7.22160000000000E+0000,4.60000000000000E-0002,-3.19116000000000E+0000,-7.26760000000000E+0000,2.91000000000000E+0002
1.07900000000000E+0000,-2.58877000000000E+0000,-2.29000000000000E+0000,-7.36240000000000E+0000,-3.02000000000000E-0001,-3.23690000000000E+0000,-7.06040000000000E+0000,2.91000000000000E+0002
1.09400000000000E+0000,-2.55234000000000E+0000,-2.80000000000000E+0000,-7.41190000000000E+0000,1.78600000000000E+0000,-3.32366000000000E+0000,-9.19790000000000E+0000,2.90000000000000E+0002
1.11000000000000E+0000,-2.69509000000000E+0000,-2.80000000000000E+0000,-7.60550000000000E+0000,-1.28000000000000E-0001,-3.37500000000000E+0000,-7.47750000000000E+0000,2.90000000000000E+0002
1.12500000000000E+0000,-2.54406000000000E+0000,-2.80000000000000E+0000,-7.52300000000000E+0000,9.16000000000000E-0001,-3.44421000000000E+0000,-8.43900000000000E+0000,2.90000000000000E+0002
1.14100000000000E+0000,-2.48023000000000E+0000,-2.80000000000000E+0000,-7.52300000000000E+0000,7.42000000000000E-0001,-3.50865000000000E+0000,-8.26500000000000E+0000,2.90000000000000E+0002
1.15700000000000E+0000,-2.42779000000000E+0000,-2.80000000000000E+0000,-7.52300000000000E+0000,2.20000000000000E-0001,-3.56161000000000E+0000,-7.74300000000000E+0000,2.90000000000000E+0002
1.17200000000000E+0000,-2.33724000000000E+0000,-2.80000000000000E+0000,-7.49000000000000E+0000,5.68000000000000E-0001,-3.61971000000000E+0000,-8.05800000000000E+0000,2.90000000000000E+0002
1.17200000000000E+0000,-2.27743000000000E+0000,-2.29000000000000E+0000,-7.49000000000000E+0000,7.42000000000000E-0001,-3.68010000000000E+0000,-8.23200000000000E+0000,2.91000000000000E+0002
1.18800000000000E+0000,-2.35009000000000E+0000,-2.80000000000000E+0000,-7.63080000000000E+0000,1.09000000000000E+0000,-3.74890000000000E+0000,-8.72080000000000E+0000,2.90000000000000E+0002
1.21900000000000E+0000,-2.36029000000000E+0000,-2.80000000000000E+0000,-7.69900000000000E+0000,5.68000000000000E-0001,-3.80747000000000E+0000,-8.26700000000000E+0000,2.90000000000000E+0002
1.21900000000000E+0000,-2.29327000000000E+0000,-2.29000000000000E+0000,-7.69900000000000E+0000,1.09000000000000E+0000,-3.87513000000000E+0000,-8.78900000000000E+0000,2.91000000000000E+0002
1.25000000000000E+0000,-2.47514000000000E+0000,-3.31000000000000E+0000,-7.93770000000000E+0000,3.94000000000000E-0001,-3.93252000000000E+0000,-8.33170000000000E+0000,2.89000000000000E+0002
1.25000000000000E+0000,-2.40928000000000E+0000,-2.29000000000000E+0000,-7.93770000000000E+0000,9.16000000000000E-0001,-3.99902000000000E+0000,-8.85370000000000E+0000,2.91000000000000E+0002
1.28200000000000E+0000,-2.28242000000000E+0000,-2.80000000000000E+0000,-7.86730000000000E+0000,5.68000000000000E-0001,-4.05603000000000E+0000,-8.43530000000000E+0000,2.90000000000000E+0002
1.29700000000000E+0000,-2.25193000000000E+0000,-2.29000000000000E+0000,-7.91680000000000E+0000,1.78600000000000E+0000,-4.13679000000000E+0000,-9.70280000000000E+0000,2.91000000000000E+0002
1.31300000000000E+0000,-2.38736000000000E+0000,-2.80000000000000E+0000,-8.12800000000000E+0000,1.43800000000000E+0000,-4.21330000000000E+0000,-9.56600000000000E+0000,2.90000000000000E+0002
1.31300000000000E+0000,-2.34010000000000E+0000,-2.80000000000000E+0000,-8.12800000000000E+0000,4.60000000000000E-0002,-4.26102000000000E+0000,-8.17400000000000E+0000,2.90000000000000E+0002
1.34400000000000E+0000,-2.59131000000000E+0000,-2.29000000000000E+0000,-8.43490000000000E+0000,2.20000000000000E-0001,-4.31724000000000E+0000,-8.65490000000000E+0000,2.91000000000000E+0002
1.34400000000000E+0000,-2.53671000000000E+0000,-2.80000000000000E+0000,-8.43490000000000E+0000,2.20000000000000E-0001,-4.37238000000000E+0000,-8.65490000000000E+0000,2.90000000000000E+0002
1.37500000000000E+0000,-2.26564000000000E+0000,-2.80000000000000E+0000,-8.23030000000000E+0000,1.09000000000000E+0000,-4.43949000000000E+0000,-9.32030000000000E+0000,2.90000000000000E+0002
1.37500000000000E+0000,-2.20047000000000E+0000,-2.80000000000000E+0000,-8.23030000000000E+0000,1.09000000000000E+0000,-4.50530000000000E+0000,-9.32030000000000E+0000,2.90000000000000E+0002
1.39100000000000E+0000,-2.23335000000000E+0000,-2.29000000000000E+0000,-8.33590000000000E+0000,1.43800000000000E+0000,-4.57873000000000E+0000,-9.77390000000000E+0000,2.91000000000000E+0002
1.42200000000000E+0000,-2.19245000000000E+0000,-2.29000000000000E+0000,-8.33590000000000E+0000,-1.28000000000000E-0001,-4.62002000000000E+0000,-8.20790000000000E+0000,2.91000000000000E+0002
1.43800000000000E+0000,-2.12834000000000E+0000,-2.80000000000000E+0000,-8.31830000000000E+0000,2.20000000000000E-0001,-4.66698000000000E+0000,-8.53830000000000E+0000,2.90000000000000E+0002
1.43800000000000E+0000,-2.05907000000000E+0000,-2.80000000000000E+0000,-8.31830000000000E+0000,1.43800000000000E+0000,-4.73692000000000E+0000,-9.75630000000000E+0000,2.90000000000000E+0002
1.46900000000000E+0000,-1.97123000000000E+0000,-2.80000000000000E+0000,-8.28420000000000E+0000,7.42000000000000E-0001,-4.79119000000000E+0000,-9.02620000000000E+0000,2.90000000000000E+0002
1.48500000000000E+0000,-1.97030000000000E+0000,-2.29000000000000E+0000,-8.33700000000000E+0000,7.42000000000000E-0001,-4.84544000000000E+0000,-9.07900000000000E+0000,2.91000000000000E+0002
1.50000000000000E+0000,-1.84420000000000E+0000,-1.78000000000000E+0000,-8.23800000000000E+0000,-4.76000000000000E-0001,-4.87280000000000E+0000,-7.76200000000000E+0000,2.92000000000000E+0002
1.51600000000000E+0000,-1.82173000000000E+0000,-3.31000000000000E+0000,-8.27320000000000E+0000,1.09000000000000E+0000,-4.93103000000000E+0000,-9.36320000000000E+0000,2.89000000000000E+0002
1.53200000000000E+0000,-1.92352000000000E+0000,-2.80000000000000E+0000,-8.41400000000000E+0000,4.60000000000000E-0002,-4.97042000000000E+0000,-8.46000000000000E+0000,2.90000000000000E+0002
1.53200000000000E+0000,-1.87174000000000E+0000,-2.29000000000000E+0000,-8.41400000000000E+0000,7.42000000000000E-0001,-5.02270000000000E+0000,-9.15600000000000E+0000,2.91000000000000E+0002
1.56300000000000E+0000,-2.14486000000000E+0000,-2.29000000000000E+0000,-8.78910000000000E+0000,3.00400000000000E+0000,-5.12568000000000E+0000,-1.17931000000000E+0001,2.91000000000000E+0002
1.57900000000000E+0000,-2.01637000000000E+0000,-2.29000000000000E+0000,-8.71870000000000E+0000,9.16000000000000E-0001,-5.18432000000000E+0000,-9.63470000000000E+0000,2.91000000000000E+0002
1.59400000000000E+0000,-1.97826000000000E+0000,-2.29000000000000E+0000,-8.75170000000000E+0000,1.61200000000000E+0000,-5.25613000000000E+0000,-1.03637000000000E+0001,2.91000000000000E+0002
1.61000000000000E+0000,-1.95994000000000E+0000,-1.78000000000000E+0000,-8.78690000000000E+0000,7.42000000000000E-0001,-5.31017000000000E+0000,-9.52890000000000E+0000,2.92000000000000E+0002
1.61000000000000E+0000,-1.91422000000000E+0000,-2.29000000000000E+0000,-8.78690000000000E+0000,3.94000000000000E-0001,-5.35633000000000E+0000,-9.18090000000000E+0000,2.91000000000000E+0002
1.62500000000000E+0000,-1.82351000000000E+0000,-2.80000000000000E+0000,-8.75390000000000E+0000,1.09000000000000E+0000,-5.41460000000000E+0000,-9.84390000000000E+0000,2.90000000000000E+0002
1.65700000000000E+0000,-1.55378000000000E+0000,-2.29000000000000E+0000,-8.57790000000000E+0000,3.17800000000000E+0000,-5.50924000000000E+0000,-1.17559000000000E+0001,2.91000000000000E+0002
1.67200000000000E+0000,-1.48482000000000E+0000,-2.29000000000000E+0000,-8.59440000000000E+0000,2.83000000000000E+0000,-5.59553000000000E+0000,-1.14244000000000E+0001,2.91000000000000E+0002
1.68800000000000E+0000,-1.39763000000000E+0000,-2.29000000000000E+0000,-8.59440000000000E+0000,3.00400000000000E+0000,-5.68357000000000E+0000,-1.15984000000000E+0001,2.91000000000000E+0002
1.70400000000000E+0000,-1.42546000000000E+0000,-1.27000000000000E+0000,-8.68240000000000E+0000,1.61200000000000E+0000,-5.74432000000000E+0000,-1.02944000000000E+0001,2.93000000000000E+0002
1.71900000000000E+0000,-1.29765000000000E+0000,-1.78000000000000E+0000,-8.63290000000000E+0000,2.65600000000000E+0000,-5.82339000000000E+0000,-1.12889000000000E+0001,2.92000000000000E+0002
1.73500000000000E+0000,-1.10415000000000E+0000,-1.78000000000000E+0000,-8.54490000000000E+0000,4.22200000000000E+0000,-5.92991000000000E+0000,-1.27669000000000E+0001,2.92000000000000E+0002
1.75000000000000E+0000,-1.02774000000000E+0000,-1.78000000000000E+0000,-8.54490000000000E+0000,2.83000000000000E+0000,-6.00707000000000E+0000,-1.13749000000000E+0001,2.92000000000000E+0002
1.75000000000000E+0000,-9.69710000000000E-0001,-1.78000000000000E+0000,-8.54490000000000E+0000,1.96000000000000E+0000,-6.06566000000000E+0000,-1.05049000000000E+0001,2.92000000000000E+0002
1.78200000000000E+0000,-1.10229000000000E+0000,-1.27000000000000E+0000,-8.72090000000000E+0000,1.09000000000000E+0000,-6.10951000000000E+0000,-9.81090000000000E+0000,2.93000000000000E+0002
1.79700000000000E+0000,-1.06984000000000E+0000,-1.78000000000000E+0000,-8.72090000000000E+0000,5.68000000000000E-0001,-6.14226000000000E+0000,-9.28890000000000E+0000,2.92000000000000E+0002
1.81300000000000E+0000,-1.13482000000000E+0000,-1.78000000000000E+0000,-8.82650000000000E+0000,9.16000000000000E-0001,-6.18328000000000E+0000,-9.74250000000000E+0000,2.92000000000000E+0002
1.82900000000000E+0000,-9.22770000000000E-0001,-1.27000000000000E+0000,-8.66810000000000E+0000,1.78600000000000E+0000,-6.23746000000000E+0000,-1.04541000000000E+0001,2.93000000000000E+0002
1.82900000000000E+0000,-9.03950000000000E-0001,-1.27000000000000E+0000,-8.66810000000000E+0000,4.60000000000000E-0002,-6.25645000000000E+0000,-8.71410000000000E+0000,2.93000000000000E+0002
1.86000000000000E+0000,-6.24400000000000E-0001,-7.60000000000000E-0001,-8.42940000000000E+0000,1.43800000000000E+0000,-6.29770000000000E+0000,-9.86740000000000E+0000,2.94000000000000E+0002
1.87500000000000E+0000,-4.56850000000000E-0001,-1.27000000000000E+0000,-8.33040000000000E+0000,3.00400000000000E+0000,-6.36692000000000E+0000,-1.13344000000000E+0001,2.93000000000000E+0002
1.87500000000000E+0000,-4.03150000000000E-0001,-1.27000000000000E+0000,-8.33040000000000E+0000,2.30800000000000E+0000,-6.42114000000000E+0000,-1.06384000000000E+0001,2.93000000000000E+0002
1.90700000000000E+0000,-3.91200000000000E-0002,-7.60000000000000E-0001,-7.97840000000000E+0000,5.68000000000000E-0001,-6.43328000000000E+0000,-8.54640000000000E+0000,2.94000000000000E+0002
1.92200000000000E+0000,1.44610000000000E-0001,-2.50000000000000E-0001,-7.81340000000000E+0000,1.09000000000000E+0000,-6.45219000000000E+0000,-8.90340000000000E+0000,2.95000000000000E+0002
1.93800000000000E+0000,2.69540000000000E-0001,-7.60000000000000E-0001,-7.72540000000000E+0000,2.13400000000000E+0000,-6.48948000000000E+0000,-9.85940000000000E+0000,2.94000000000000E+0002
1.95400000000000E+0000,2.19460000000000E-0001,-7.60000000000000E-0001,-7.81340000000000E+0000,2.13400000000000E+0000,-6.52777000000000E+0000,-9.94740000000000E+0000,2.94000000000000E+0002
1.96900000000000E+0000,4.92070000000000E-0001,-7.60000000000000E-0001,-7.63190000000000E+0000,5.09200000000000E+0000,-6.61977000000000E+0000,-1.27239000000000E+0001,2.94000000000000E+0002
1.98500000000000E+0000,6.65050000000000E-0001,-2.50000000000000E-0001,-7.50870000000000E+0000,3.17800000000000E+0000,-6.67003000000000E+0000,-1.06867000000000E+0001,2.95000000000000E+0002
2.00000000000000E+0000,7.36080000000000E-0001,-2.50000000000000E-0001,-7.47570000000000E+0000,2.65600000000000E+0000,-6.70843000000000E+0000,-1.01317000000000E+0001,2.95000000000000E+0002
2.01600000000000E+0000,9.53430000000000E-0001,-2.50000000000000E-0001,-7.26450000000000E+0000,1.26400000000000E+0000,-6.71464000000000E+0000,-8.52850000000000E+0000,2.95000000000000E+0002
2.03200000000000E+0000,1.24875000000000E+0000,2.60000000000000E-0001,-7.00050000000000E+0000,2.83000000000000E+0000,-6.74626000000000E+0000,-9.83050000000000E+0000,2.96000000000000E+0002
2.04700000000000E+0000,1.52237000000000E+0000,2.60000000000000E-0001,-6.83550000000000E+0000,7.00600000000000E+0000,-6.85594000000000E+0000,-1.38415000000000E+0001,2.96000000000000E+0002
2.04700000000000E+0000,1.59846000000000E+0000,2.60000000000000E-0001,-6.83550000000000E+0000,5.44000000000000E+0000,-6.93277000000000E+0000,-1.22755000000000E+0001,2.96000000000000E+0002
2.06300000000000E+0000,2.04298000000000E+0000,7.70000000000000E-0001,-6.43070000000000E+0000,4.04800000000000E+0000,-6.97287000000000E+0000,-1.04787000000000E+0001,2.97000000000000E+0002
2.09400000000000E+0000,2.35316000000000E+0000,1.28000000000000E+0000,-6.19200000000000E+0000,5.96200000000000E+0000,-7.04505000000000E+0000,-1.21540000000000E+0001,2.98000000000000E+0002
2.09400000000000E+0000,2.40298000000000E+0000,7.70000000000000E-0001,-6.19200000000000E+0000,4.91800000000000E+0000,-7.09535000000000E+0000,-1.11100000000000E+0001,2.97000000000000E+0002
2.12500000000000E+0000,3.09354000000000E+0000,7.70000000000000E-0001,-5.51000000000000E+0000,3.52600000000000E+0000,-7.10400000000000E+0000,-9.03600000000000E+0000,2.97000000000000E+0002
2.12500000000000E+0000,3.13574000000000E+0000,1.79000000000000E+0000,-5.51000000000000E+0000,5.26600000000000E+0000,-7.14660000000000E+0000,-1.07760000000000E+0001,2.99000000000000E+0002
2.15700000000000E+0000,4.01902000000000E+0000,2.30000000000000E+0000,-4.66520000000000E+0000,5.96200000000000E+0000,-7.18546000000000E+0000,-1.06272000000000E+0001,3.00000000000000E+0002
